date,season,league,home_team,away_team,home_goals,away_goals,result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home_win,odds_draw,odds_away_win
2023-10-21,2023-2024,LALIGA,Sevilla,Real Madrid,1,1,D,0.0,0.0,D,17.0,14.0,7.0,5.0,4.0,6.0,13.0,6.0,5.0,2.0,0.0,0.0,4.08,3.87,1.86
2023-10-21,2023-2024,LALIGA,Sociedad,Mallorca,1,0,H,0.0,0.0,D,14.0,18.0,6.0,7.0,2.0,5.0,14.0,16.0,3.0,3.0,0.0,0.0,1.57,3.84,7.03
2023-10-21,2023-2024,SERIEA,Sassuolo,Lazio,0,2,A,0.0,2.0,A,9.0,18.0,2.0,6.0,5.0,7.0,6.0,10.0,1.0,5.0,0.0,0.0,2.71,3.66,2.5
2023-10-21,2023-2024,SERIEA,Torino,Inter,0,3,A,0.0,0.0,D,7.0,14.0,3.0,4.0,2.0,4.0,13.0,8.0,1.0,2.0,0.0,0.0,5.11,3.7,1.74
2023-10-21,2023-2024,SERIEA,Verona,Napoli,1,3,A,0.0,2.0,A,15.0,22.0,9.0,10.0,5.0,8.0,12.0,9.0,3.0,2.0,0.0,0.0,5.45,3.95,1.65
2023-10-22,2023-2024,BUNDESLIGA,FC Koln,M'gladbach,3,1,H,1.0,0.0,H,21.0,5.0,8.0,2.0,8.0,3.0,13.0,10.0,0.0,2.0,0.0,1.0,2.38,3.72,2.86
2023-10-22,2023-2024,BUNDESLIGA,Heidenheim,Augsburg,2,5,A,2.0,3.0,A,16.0,9.0,5.0,6.0,6.0,5.0,11.0,11.0,3.0,2.0,0.0,0.0,2.4,3.62,2.87
2023-10-22,2023-2024,EPL,Aston Villa,West Ham,4,1,H,1.0,0.0,H,15.0,14.0,7.0,4.0,8.0,7.0,9.0,15.0,0.0,1.0,0.0,0.0,1.9,3.86,3.88
2023-10-22,2023-2024,LALIGA,Barcelona,Ath Bilbao,1,0,H,0.0,0.0,D,12.0,10.0,7.0,3.0,4.0,7.0,11.0,18.0,3.0,3.0,0.0,0.0,1.67,4.09,5.13
2023-10-22,2023-2024,LALIGA,Girona,Almeria,5,2,H,3.0,2.0,H,19.0,9.0,8.0,5.0,9.0,6.0,11.0,14.0,1.0,2.0,0.0,0.0,1.47,4.81,6.6
2023-10-22,2023-2024,LALIGA,Las Palmas,Vallecano,0,1,A,0.0,0.0,D,12.0,12.0,6.0,4.0,10.0,5.0,13.0,11.0,4.0,3.0,0.0,1.0,2.66,3.14,2.87
2023-10-22,2023-2024,LALIGA,Villarreal,Alaves,1,1,D,0.0,0.0,D,12.0,16.0,3.0,7.0,9.0,3.0,15.0,10.0,4.0,3.0,0.0,0.0,1.73,3.85,4.96
2023-10-22,2023-2024,SERIEA,Atalanta,Genoa,2,0,H,0.0,0.0,D,13.0,15.0,8.0,4.0,8.0,4.0,17.0,9.0,4.0,2.0,0.0,0.0,1.55,4.07,6.51
2023-10-22,2023-2024,SERIEA,Bologna,Frosinone,2,1,H,2.0,0.0,H,12.0,12.0,6.0,5.0,4.0,5.0,10.0,14.0,2.0,2.0,0.0,1.0,1.75,3.77,4.84
2023-10-22,2023-2024,SERIEA,Milan,Juventus,0,1,A,0.0,0.0,D,7.0,14.0,1.0,4.0,6.0,3.0,12.0,16.0,1.0,4.0,1.0,0.0,2.3,3.28,3.31
2023-10-22,2023-2024,SERIEA,Roma,Monza,1,0,H,0.0,0.0,D,21.0,11.0,4.0,4.0,8.0,5.0,11.0,11.0,2.0,4.0,0.0,1.0,1.72,3.79,4.99
2023-10-22,2023-2024,SERIEA,Salernitana,Cagliari,2,2,D,0.0,0.0,D,13.0,13.0,2.0,6.0,8.0,5.0,11.0,12.0,3.0,4.0,0.0,0.0,2.32,3.19,3.31
2023-10-23,2023-2024,EPL,Tottenham,Fulham,2,0,H,1.0,0.0,H,15.0,10.0,5.0,3.0,3.0,5.0,10.0,14.0,2.0,0.0,0.0,0.0,1.51,4.7,5.99
2023-10-23,2023-2024,LALIGA,Valencia,Cadiz,2,0,H,2.0,0.0,H,12.0,5.0,4.0,4.0,4.0,6.0,16.0,16.0,0.0,3.0,0.0,1.0,1.77,3.57,5.03
2023-10-23,2023-2024,SERIEA,Fiorentina,Empoli,0,2,A,0.0,1.0,A,19.0,7.0,7.0,3.0,13.0,3.0,13.0,17.0,1.0,3.0,0.0,0.0,1.44,4.76,7.25
2023-10-23,2023-2024,SERIEA,Udinese,Lecce,1,1,D,0.0,0.0,D,12.0,12.0,6.0,1.0,2.0,7.0,11.0,15.0,3.0,5.0,0.0,0.0,2.19,3.26,3.56
2023-10-27,2023-2024,BUNDESLIGA,Bochum,Mainz,2,2,D,1.0,0.0,H,10.0,10.0,4.0,4.0,5.0,4.0,14.0,21.0,3.0,3.0,0.0,0.0,2.72,3.54,2.56
2023-10-27,2023-2024,EPL,Crystal Palace,Tottenham,1,2,A,0.0,0.0,D,13.0,10.0,3.0,1.0,11.0,2.0,19.0,11.0,2.0,1.0,0.0,0.0,4.64,3.83,1.79
2023-10-27,2023-2024,LALIGA,Girona,Celta,1,0,H,0.0,0.0,D,12.0,4.0,2.0,2.0,10.0,1.0,15.0,12.0,3.0,2.0,0.0,0.0,1.69,4.2,4.74
2023-10-27,2023-2024,SERIEA,Genoa,Salernitana,1,0,H,1.0,0.0,H,8.0,7.0,4.0,2.0,7.0,0.0,11.0,19.0,3.0,4.0,0.0,0.0,1.75,3.67,5.06
2023-10-28,2023-2024,BUNDESLIGA,Augsburg,Wolfsburg,3,2,H,1.0,2.0,A,9.0,13.0,5.0,6.0,5.0,5.0,19.0,14.0,6.0,4.0,1.0,0.0,2.87,3.63,2.4
2023-10-28,2023-2024,BUNDESLIGA,Bayern Munich,Darmstadt,8,0,H,0.0,0.0,D,28.0,10.0,16.0,4.0,7.0,1.0,15.0,13.0,1.0,2.0,1.0,2.0,1.07,14.36,28.45
2023-10-28,2023-2024,BUNDESLIGA,M'gladbach,Heidenheim,2,1,H,1.0,1.0,D,11.0,8.0,6.0,3.0,6.0,4.0,5.0,18.0,0.0,3.0,0.0,0.0,1.8,4.17,4.09
2023-10-28,2023-2024,BUNDESLIGA,RB Leipzig,FC Koln,6,0,H,4.0,0.0,H,24.0,6.0,13.0,1.0,11.0,1.0,8.0,13.0,2.0,4.0,0.0,1.0,1.44,4.97,7.1
2023-10-28,2023-2024,BUNDESLIGA,Stuttgart,Hoffenheim,2,3,A,0.0,2.0,A,23.0,7.0,10.0,5.0,6.0,0.0,13.0,11.0,2.0,1.0,0.0,0.0,1.86,4.14,3.82
2023-10-28,2023-2024,BUNDESLIGA,Werder Bremen,Union Berlin,2,0,H,1.0,0.0,H,9.0,7.0,3.0,2.0,3.0,3.0,12.0,14.0,1.0,4.0,0.0,1.0,2.68,3.54,2.61
2023-10-28,2023-2024,EPL,Arsenal,Sheffield United,5,0,H,1.0,0.0,H,13.0,2.0,8.0,0.0,6.0,1.0,9.0,13.0,0.0,3.0,0.0,0.0,1.13,9.61,21.6
2023-10-28,2023-2024,EPL,Bournemouth,Burnley,2,1,H,1.0,1.0,D,13.0,6.0,6.0,3.0,10.0,5.0,9.0,12.0,2.0,3.0,0.0,0.0,2.13,3.66,3.38
2023-10-28,2023-2024,EPL,Chelsea,Brentford,0,2,A,0.0,0.0,D,17.0,7.0,2.0,5.0,10.0,1.0,12.0,7.0,1.0,4.0,0.0,0.0,1.65,4.1,5.31
2023-10-28,2023-2024,EPL,Wolves,Newcastle,2,2,D,1.0,2.0,A,11.0,13.0,6.0,5.0,8.0,7.0,13.0,15.0,1.0,4.0,0.0,0.0,4.26,3.94,1.82
2023-10-28,2023-2024,LALIGA,Almeria,Las Palmas,1,2,A,0.0,1.0,A,10.0,10.0,4.0,3.0,3.0,2.0,13.0,19.0,3.0,1.0,0.0,0.0,2.33,3.46,3.1
2023-10-28,2023-2024,LALIGA,Barcelona,Real Madrid,1,2,A,1.0,0.0,H,15.0,13.0,3.0,4.0,6.0,3.0,15.0,15.0,2.0,1.0,0.0,0.0,2.55,3.66,2.68
2023-10-28,2023-2024,LALIGA,Cadiz,Sevilla,2,2,D,2.0,1.0,H,10.0,20.0,5.0,10.0,2.0,4.0,17.0,12.0,6.0,4.0,0.0,0.0,3.29,3.34,2.29
2023-10-28,2023-2024,LALIGA,Mallorca,Getafe,0,0,D,0.0,0.0,D,15.0,8.0,4.0,0.0,8.0,3.0,10.0,25.0,0.0,1.0,0.0,0.0,2.31,3.03,3.61
2023-10-28,2023-2024,SERIEA,Juventus,Verona,1,0,H,0.0,0.0,D,30.0,7.0,6.0,1.0,5.0,1.0,13.0,8.0,3.0,2.0,0.0,0.0,1.37,4.98,9.14
2023-10-28,2023-2024,SERIEA,Lecce,Torino,0,1,A,0.0,1.0,A,11.0,10.0,6.0,2.0,3.0,0.0,17.0,19.0,3.0,5.0,0.0,0.0,2.77,3.02,2.85
2023-10-28,2023-2024,SERIEA,Sassuolo,Bologna,1,1,D,1.0,1.0,D,17.0,9.0,6.0,5.0,6.0,2.0,11.0,10.0,1.0,4.0,0.0,0.0,2.67,3.48,2.64
2023-10-29,2023-2024,BUNDESLIGA,Ein Frankfurt,Dortmund,3,3,D,2.0,1.0,H,11.0,14.0,7.0,4.0,0.0,4.0,11.0,10.0,3.0,2.0,0.0,0.0,3.24,3.69,2.17
2023-10-29,2023-2024,BUNDESLIGA,Leverkusen,Freiburg,2,1,H,1.0,0.0,H,19.0,10.0,4.0,4.0,11.0,4.0,9.0,10.0,0.0,2.0,0.0,0.0,1.29,6.01,10.41
2023-10-29,2023-2024,EPL,Aston Villa,Luton,3,1,H,1.0,0.0,H,17.0,7.0,6.0,1.0,6.0,4.0,11.0,10.0,3.0,2.0,0.0,0.0,1.28,6.19,10.79
2023-10-29,2023-2024,EPL,Brighton,Fulham,1,1,D,1.0,0.0,H,18.0,10.0,7.0,5.0,7.0,3.0,12.0,8.0,0.0,3.0,0.0,0.0,1.56,4.6,5.42
2023-10-29,2023-2024,EPL,Liverpool,Nott'm Forest,3,0,H,2.0,0.0,H,21.0,9.0,8.0,1.0,8.0,3.0,9.0,13.0,2.0,3.0,0.0,0.0,1.27,6.38,10.39
2023-10-29,2023-2024,EPL,Man United,Man City,0,3,A,0.0,1.0,A,7.0,21.0,3.0,10.0,7.0,12.0,9.0,4.0,4.0,1.0,0.0,0.0,4.99,4.04,1.69
2023-10-29,2023-2024,EPL,West Ham,Everton,0,1,A,0.0,0.0,D,12.0,10.0,2.0,4.0,4.0,3.0,7.0,11.0,4.0,1.0,0.0,0.0,2.15,3.64,3.32
2023-10-29,2023-2024,LALIGA,Ath Bilbao,Valencia,2,2,D,1.0,0.0,H,12.0,11.0,7.0,5.0,10.0,4.0,11.0,10.0,3.0,1.0,0.0,0.0,1.65,3.87,5.72
2023-10-29,2023-2024,LALIGA,Ath Madrid,Alaves,2,1,H,2.0,0.0,H,11.0,8.0,7.0,1.0,4.0,4.0,10.0,11.0,3.0,2.0,0.0,0.0,1.39,4.89,8.71
2023-10-29,2023-2024,LALIGA,Betis,Osasuna,2,1,H,1.0,0.0,H,9.0,7.0,2.0,1.0,6.0,3.0,10.0,25.0,3.0,4.0,0.0,0.0,2.08,3.41,3.74
2023-10-29,2023-2024,LALIGA,Vallecano,Sociedad,2,2,D,1.0,1.0,D,16.0,15.0,7.0,3.0,4.0,5.0,17.0,16.0,3.0,2.0,0.0,0.0,3.21,3.14,2.43
2023-10-29,2023-2024,SERIEA,Cagliari,Frosinone,4,3,H,0.0,2.0,A,24.0,10.0,6.0,6.0,5.0,7.0,8.0,7.0,1.0,4.0,0.0,0.0,2.33,3.4,3.12
2023-10-29,2023-2024,SERIEA,Inter,Roma,1,0,H,0.0,0.0,D,19.0,3.0,3.0,1.0,8.0,0.0,14.0,9.0,3.0,4.0,0.0,0.0,1.64,3.94,5.56
2023-10-29,2023-2024,SERIEA,Monza,Udinese,1,1,D,1.0,0.0,H,10.0,10.0,4.0,3.0,10.0,3.0,15.0,11.0,2.0,1.0,0.0,0.0,2.1,3.52,3.54
2023-10-29,2023-2024,SERIEA,Napoli,Milan,2,2,D,0.0,2.0,A,17.0,20.0,4.0,6.0,6.0,4.0,14.0,10.0,4.0,3.0,1.0,0.0,2.25,3.37,3.31
2023-10-30,2023-2024,LALIGA,Granada,Villarreal,2,3,A,2.0,3.0,A,18.0,6.0,8.0,5.0,4.0,1.0,14.0,15.0,0.0,4.0,0.0,0.0,3.02,3.6,2.31
2023-10-30,2023-2024,SERIEA,Empoli,Atalanta,0,3,A,0.0,2.0,A,9.0,18.0,2.0,6.0,3.0,6.0,10.0,13.0,4.0,0.0,0.0,0.0,4.92,3.96,1.7
2023-10-30,2023-2024,SERIEA,Lazio,Fiorentina,1,0,H,0.0,0.0,D,11.0,9.0,4.0,5.0,0.0,4.0,12.0,17.0,3.0,3.0,0.0,0.0,2.3,3.42,3.17
2023-11-03,2023-2024,BUNDESLIGA,Darmstadt,Bochum,1,2,A,1.0,1.0,D,15.0,9.0,4.0,4.0,11.0,2.0,7.0,16.0,2.0,5.0,1.0,0.0,2.38,3.62,2.91
2023-11-03,2023-2024,LALIGA,Las Palmas,Ath Madrid,2,1,H,0.0,0.0,D,9.0,13.0,3.0,5.0,3.0,4.0,12.0,9.0,0.0,3.0,0.0,0.0,5.7,3.79,1.66
2023-11-03,2023-2024,SERIEA,Bologna,Lazio,1,0,H,0.0,0.0,D,6.0,11.0,2.0,1.0,2.0,6.0,12.0,8.0,2.0,5.0,0.0,0.0,2.72,3.15,2.79
2023-11-04,2023-2024,BUNDESLIGA,Dortmund,Bayern Munich,0,4,A,0.0,2.0,A,15.0,14.0,1.0,8.0,3.0,2.0,14.0,6.0,3.0,2.0,0.0,0.0,3.81,4.39,1.82
2023-11-04,2023-2024,BUNDESLIGA,FC Koln,Augsburg,1,1,D,1.0,1.0,D,28.0,18.0,12.0,3.0,10.0,2.0,10.0,10.0,1.0,4.0,0.0,0.0,2.35,3.72,2.89
2023-11-04,2023-2024,BUNDESLIGA,Freiburg,M'gladbach,3,3,D,1.0,3.0,A,15.0,10.0,8.0,5.0,8.0,2.0,7.0,10.0,2.0,2.0,0.0,0.0,2.1,3.85,3.28
2023-11-04,2023-2024,BUNDESLIGA,Hoffenheim,Leverkusen,2,3,A,0.0,2.0,A,12.0,10.0,7.0,4.0,4.0,3.0,6.0,10.0,3.0,2.0,0.0,0.0,4.85,4.82,1.59
2023-11-04,2023-2024,BUNDESLIGA,Mainz,RB Leipzig,2,0,H,0.0,0.0,D,10.0,10.0,3.0,2.0,2.0,7.0,13.0,9.0,3.0,1.0,0.0,0.0,5.23,4.44,1.6
2023-11-04,2023-2024,BUNDESLIGA,Union Berlin,Ein Frankfurt,0,3,A,0.0,2.0,A,10.0,4.0,3.0,3.0,9.0,1.0,13.0,8.0,0.0,1.0,0.0,0.0,2.56,3.25,2.92
2023-11-04,2023-2024,EPL,Brentford,West Ham,3,2,H,1.0,2.0,A,16.0,12.0,4.0,2.0,4.0,3.0,12.0,14.0,1.0,4.0,0.0,0.0,2.08,3.67,3.46
2023-11-04,2023-2024,EPL,Burnley,Crystal Palace,0,2,A,0.0,1.0,A,17.0,4.0,5.0,3.0,12.0,1.0,9.0,12.0,0.0,5.0,0.0,0.0,2.85,3.23,2.63
2023-11-04,2023-2024,EPL,Everton,Brighton,1,1,D,1.0,0.0,H,10.0,7.0,4.0,2.0,3.0,3.0,15.0,5.0,4.0,2.0,0.0,0.0,3.09,3.81,2.2
2023-11-04,2023-2024,EPL,Fulham,Man United,0,1,A,0.0,0.0,D,18.0,12.0,3.0,5.0,9.0,4.0,9.0,15.0,5.0,2.0,0.0,0.0,3.24,3.61,2.2
2023-11-04,2023-2024,EPL,Man City,Bournemouth,6,1,H,3.0,0.0,H,21.0,5.0,8.0,1.0,12.0,1.0,8.0,9.0,0.0,1.0,0.0,0.0,1.1,11.39,26.19
2023-11-04,2023-2024,EPL,Newcastle,Arsenal,1,0,H,0.0,0.0,D,9.0,14.0,2.0,1.0,0.0,11.0,14.0,9.0,5.0,1.0,0.0,0.0,2.82,3.39,2.56
2023-11-04,2023-2024,EPL,Sheffield United,Wolves,2,1,H,0.0,0.0,D,11.0,10.0,2.0,3.0,4.0,4.0,13.0,10.0,2.0,3.0,0.0,0.0,3.83,3.64,1.98
2023-11-04,2023-2024,LALIGA,Betis,Mallorca,2,0,H,1.0,0.0,H,22.0,8.0,3.0,1.0,6.0,1.0,13.0,16.0,1.0,4.0,0.0,1.0,1.92,3.4,4.42
2023-11-04,2023-2024,LALIGA,Celta,Sevilla,1,1,D,1.0,0.0,H,15.0,13.0,3.0,5.0,4.0,6.0,14.0,10.0,2.0,5.0,1.0,0.0,2.57,3.43,2.77
2023-11-04,2023-2024,LALIGA,Osasuna,Girona,2,4,A,1.0,1.0,D,15.0,11.0,3.0,4.0,2.0,7.0,14.0,10.0,5.0,3.0,0.0,0.0,2.88,3.45,2.47
2023-11-04,2023-2024,LALIGA,Sociedad,Barcelona,0,1,A,0.0,0.0,D,13.0,12.0,6.0,4.0,8.0,3.0,16.0,8.0,3.0,3.0,0.0,0.0,3.26,3.5,2.23
2023-11-04,2023-2024,SERIEA,Atalanta,Inter,1,2,A,0.0,1.0,A,14.0,10.0,4.0,4.0,6.0,1.0,13.0,9.0,4.0,1.0,1.0,0.0,3.35,3.5,2.17
2023-11-04,2023-2024,SERIEA,Milan,Udinese,0,1,A,0.0,0.0,D,14.0,12.0,5.0,2.0,11.0,5.0,13.0,14.0,1.0,2.0,0.0,0.0,1.46,4.56,7.22
2023-11-04,2023-2024,SERIEA,Salernitana,Napoli,0,2,A,0.0,1.0,A,10.0,21.0,3.0,8.0,8.0,9.0,15.0,10.0,1.0,1.0,0.0,0.0,6.94,4.9,1.44
2023-11-05,2023-2024,BUNDESLIGA,Heidenheim,Stuttgart,2,0,H,0.0,0.0,D,19.0,14.0,2.0,2.0,9.0,6.0,7.0,13.0,2.0,2.0,0.0,0.0,4.6,4.38,1.68
2023-11-05,2023-2024,BUNDESLIGA,Wolfsburg,Werder Bremen,2,2,D,1.0,1.0,D,15.0,13.0,5.0,4.0,5.0,2.0,14.0,17.0,4.0,1.0,1.0,0.0,1.73,4.3,4.32
2023-11-05,2023-2024,EPL,Luton,Liverpool,1,1,D,0.0,0.0,D,8.0,24.0,5.0,6.0,4.0,7.0,7.0,13.0,1.0,1.0,0.0,0.0,11.46,6.8,1.24
2023-11-05,2023-2024,EPL,Nott'm Forest,Aston Villa,2,0,H,1.0,0.0,H,5.0,13.0,3.0,3.0,0.0,10.0,6.0,9.0,1.0,1.0,0.0,0.0,4.09,3.77,1.89
2023-11-05,2023-2024,LALIGA,Alaves,Almeria,1,0,H,0.0,0.0,D,23.0,9.0,3.0,3.0,12.0,6.0,13.0,14.0,2.0,3.0,0.0,0.0,1.79,3.76,4.63
2023-11-05,2023-2024,LALIGA,Real Madrid,Vallecano,0,0,D,0.0,0.0,D,22.0,4.0,5.0,0.0,11.0,1.0,12.0,15.0,3.0,5.0,0.0,0.0,1.28,6.08,10.82
2023-11-05,2023-2024,LALIGA,Valencia,Granada,1,0,H,1.0,0.0,H,11.0,6.0,2.0,1.0,0.0,4.0,20.0,15.0,3.0,5.0,0.0,0.0,1.65,4.07,5.23
2023-11-05,2023-2024,LALIGA,Villarreal,Ath Bilbao,2,3,A,0.0,3.0,A,17.0,17.0,6.0,7.0,9.0,3.0,11.0,18.0,4.0,4.0,0.0,0.0,2.98,3.58,2.36
2023-11-05,2023-2024,SERIEA,Cagliari,Genoa,2,1,H,0.0,0.0,D,12.0,8.0,4.0,2.0,1.0,1.0,14.0,11.0,4.0,2.0,0.0,0.0,2.75,3.21,2.7
2023-11-05,2023-2024,SERIEA,Fiorentina,Juventus,0,1,A,0.0,1.0,A,25.0,4.0,4.0,3.0,9.0,2.0,12.0,21.0,1.0,3.0,0.0,0.0,2.88,3.3,2.54
2023-11-05,2023-2024,SERIEA,Roma,Lecce,2,1,H,0.0,0.0,D,15.0,15.0,5.0,4.0,5.0,2.0,18.0,11.0,3.0,5.0,0.0,0.0,1.57,3.93,6.35
2023-11-05,2023-2024,SERIEA,Verona,Monza,1,3,A,0.0,1.0,A,16.0,12.0,5.0,6.0,2.0,6.0,6.0,12.0,1.0,2.0,0.0,0.0,3.15,3.28,2.36
2023-11-06,2023-2024,EPL,Tottenham,Chelsea,1,4,A,1.0,1.0,D,8.0,17.0,5.0,8.0,1.0,6.0,12.0,21.0,1.0,5.0,2.0,0.0,2.13,3.73,3.29
2023-11-06,2023-2024,LALIGA,Getafe,Cadiz,1,0,H,0.0,0.0,D,13.0,6.0,3.0,2.0,6.0,3.0,18.0,12.0,7.0,1.0,1.0,0.0,1.93,3.21,4.67
2023-11-06,2023-2024,SERIEA,Frosinone,Empoli,2,1,H,0.0,0.0,D,17.0,10.0,5.0,2.0,9.0,2.0,7.0,9.0,3.0,2.0,0.0,0.0,2.11,3.55,3.45
2023-11-06,2023-2024,SERIEA,Torino,Sassuolo,2,1,H,1.0,1.0,D,21.0,5.0,9.0,2.0,9.0,2.0,9.0,6.0,1.0,1.0,0.0,0.0,2.15,3.44,3.45
2023-11-10,2023-2024,BUNDESLIGA,M'gladbach,Wolfsburg,4,0,H,2.0,0.0,H,16.0,12.0,8.0,4.0,8.0,5.0,7.0,12.0,1.0,3.0,0.0,0.0,2.38,3.76,2.82
2023-11-10,2023-2024,LALIGA,Ath Bilbao,Celta,4,3,H,2.0,2.0,D,21.0,13.0,12.0,5.0,7.0,2.0,15.0,13.0,2.0,2.0,0.0,0.0,1.68,4.05,5.07
2023-11-10,2023-2024,SERIEA,Genoa,Verona,1,0,H,1.0,0.0,H,16.0,7.0,6.0,1.0,6.0,7.0,9.0,16.0,1.0,4.0,0.0,0.0,1.95,3.28,4.49
2023-11-10,2023-2024,SERIEA,Sassuolo,Salernitana,2,2,D,1.0,2.0,A,29.0,9.0,9.0,2.0,11.0,0.0,12.0,14.0,2.0,1.0,0.0,0.0,1.69,4.14,4.8
2023-11-11,2023-2024,BUNDESLIGA,Augsburg,Hoffenheim,1,1,D,0.0,1.0,A,11.0,12.0,6.0,6.0,3.0,5.0,9.0,11.0,1.0,2.0,0.0,0.0,2.6,3.8,2.53
2023-11-11,2023-2024,BUNDESLIGA,Bayern Munich,Heidenheim,4,2,H,2.0,0.0,H,18.0,7.0,8.0,2.0,7.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,1.06,15.98,30.37
2023-11-11,2023-2024,BUNDESLIGA,Bochum,FC Koln,1,1,D,1.0,0.0,H,25.0,10.0,9.0,6.0,3.0,3.0,14.0,19.0,4.0,1.0,0.0,0.0,2.45,3.62,2.82
2023-11-11,2023-2024,BUNDESLIGA,Darmstadt,Mainz,0,0,D,0.0,0.0,D,9.0,9.0,3.0,0.0,0.0,5.0,20.0,15.0,3.0,3.0,0.0,0.0,2.99,3.67,2.31
2023-11-11,2023-2024,BUNDESLIGA,Stuttgart,Dortmund,2,1,H,1.0,1.0,D,22.0,5.0,10.0,1.0,6.0,1.0,13.0,16.0,2.0,3.0,0.0,0.0,2.59,3.79,2.56
2023-11-11,2023-2024,EPL,Arsenal,Burnley,3,1,H,1.0,0.0,H,16.0,8.0,6.0,5.0,3.0,3.0,8.0,9.0,0.0,1.0,1.0,0.0,1.19,7.34,15.07
2023-11-11,2023-2024,EPL,Bournemouth,Newcastle,2,0,H,0.0,0.0,D,19.0,8.0,10.0,5.0,6.0,5.0,10.0,4.0,2.0,1.0,0.0,0.0,4.67,4.03,1.73
2023-11-11,2023-2024,EPL,Crystal Palace,Everton,2,3,A,1.0,1.0,D,13.0,8.0,4.0,4.0,9.0,2.0,9.0,18.0,1.0,4.0,0.0,0.0,2.44,3.21,3.11
2023-11-11,2023-2024,EPL,Man United,Luton,1,0,H,0.0,0.0,D,15.0,10.0,4.0,4.0,11.0,3.0,9.0,11.0,0.0,2.0,0.0,0.0,1.33,5.6,9.17
2023-11-11,2023-2024,EPL,Wolves,Tottenham,2,1,H,0.0,1.0,A,17.0,6.0,4.0,2.0,11.0,3.0,19.0,15.0,4.0,3.0,0.0,0.0,3.13,3.73,2.21
2023-11-11,2023-2024,LALIGA,Almeria,Sociedad,1,3,A,0.0,0.0,D,7.0,18.0,2.0,6.0,5.0,5.0,18.0,19.0,2.0,2.0,0.0,0.0,4.71,3.95,1.73
2023-11-11,2023-2024,LALIGA,Granada,Getafe,1,1,D,1.0,1.0,D,12.0,10.0,6.0,6.0,3.0,5.0,14.0,9.0,4.0,2.0,0.0,0.0,2.55,3.18,2.98
2023-11-11,2023-2024,LALIGA,Osasuna,Las Palmas,1,1,D,0.0,0.0,D,11.0,6.0,3.0,1.0,8.0,3.0,25.0,10.0,1.0,1.0,0.0,0.0,1.99,3.32,4.21
2023-11-11,2023-2024,LALIGA,Real Madrid,Valencia,5,1,H,2.0,0.0,H,16.0,10.0,7.0,4.0,4.0,4.0,7.0,26.0,1.0,3.0,0.0,0.0,1.33,5.48,9.41
2023-11-11,2023-2024,LALIGA,Vallecano,Girona,1,2,A,1.0,1.0,D,22.0,19.0,9.0,7.0,8.0,3.0,15.0,13.0,1.0,2.0,0.0,0.0,2.88,3.51,2.45
2023-11-11,2023-2024,SERIEA,Juventus,Cagliari,2,1,H,0.0,0.0,D,18.0,11.0,4.0,2.0,12.0,4.0,14.0,8.0,3.0,1.0,0.0,0.0,1.38,4.91,8.69
2023-11-11,2023-2024,SERIEA,Lecce,Milan,2,2,D,0.0,2.0,A,14.0,10.0,5.0,6.0,3.0,1.0,12.0,16.0,4.0,6.0,0.0,1.0,5.08,3.68,1.74
2023-11-11,2023-2024,SERIEA,Monza,Torino,1,1,D,0.0,0.0,D,12.0,12.0,5.0,5.0,3.0,1.0,11.0,11.0,2.0,2.0,0.0,0.0,2.48,3.16,3.07
2023-11-12,2023-2024,BUNDESLIGA,Leverkusen,Union Berlin,4,0,H,1.0,0.0,H,19.0,2.0,10.0,2.0,10.0,1.0,8.0,5.0,0.0,1.0,0.0,0.0,1.28,6.03,10.54
2023-11-12,2023-2024,BUNDESLIGA,RB Leipzig,Freiburg,3,1,H,1.0,1.0,D,15.0,9.0,6.0,3.0,7.0,3.0,10.0,12.0,2.0,0.0,0.0,0.0,1.45,4.88,6.67
2023-11-12,2023-2024,BUNDESLIGA,Werder Bremen,Ein Frankfurt,2,2,D,1.0,0.0,H,14.0,14.0,5.0,3.0,3.0,7.0,3.0,10.0,1.0,3.0,0.0,0.0,3.0,3.58,2.34
2023-11-12,2023-2024,EPL,Aston Villa,Fulham,3,1,H,2.0,0.0,H,12.0,9.0,6.0,5.0,2.0,2.0,4.0,17.0,2.0,5.0,0.0,0.0,1.59,4.28,5.66
2023-11-12,2023-2024,EPL,Brighton,Sheffield United,1,1,D,1.0,0.0,H,11.0,9.0,6.0,1.0,6.0,3.0,13.0,16.0,3.0,2.0,1.0,0.0,1.24,6.73,11.71
2023-11-12,2023-2024,EPL,Chelsea,Man City,4,4,D,2.0,2.0,D,17.0,15.0,9.0,10.0,3.0,3.0,12.0,15.0,5.0,3.0,0.0,0.0,4.93,3.83,1.74
2023-11-12,2023-2024,EPL,Liverpool,Brentford,3,0,H,1.0,0.0,H,17.0,16.0,10.0,3.0,6.0,8.0,16.0,12.0,1.0,2.0,0.0,0.0,1.42,5.16,7.05
2023-11-12,2023-2024,EPL,West Ham,Nott'm Forest,3,2,H,1.0,1.0,D,16.0,10.0,6.0,5.0,9.0,4.0,9.0,12.0,2.0,2.0,0.0,0.0,1.89,3.77,4.09
